sku_id,name,pair_sku_id,side,arm_type,is_boxed,length_cm,width_cm,height_cm,weight_kg,unit_volume_l,effective_volume_l,rotation,effective_rotation,sales_median_6m,target_stock_qty,batch_weight_kg,batch_volume_l
SKU-3102-LH,Важіль straight_link LH (R4),SKU-3102-RH,LH,straight_link,False,27.9,6.4,5.4,0.79,0.96,0.27,R4,R4,3.9,6,4.7,1.6
SKU-3102-RH,Важіль straight_link RH (R4),SKU-3102-LH,RH,straight_link,False,27.9,6.4,5.4,0.79,0.96,0.27,R4,R4,4.1,7,5.5,1.9
SKU-3103-LH,Важіль straight_link LH (R4),SKU-3103-RH,LH,straight_link,False,31.1,6.9,7.0,1.31,1.5,0.42,R4,R4,4.8,8,10.5,3.4
SKU-3103-RH,Важіль straight_link RH (R4),SKU-3103-LH,RH,straight_link,False,31.1,6.9,7.0,1.31,1.5,0.42,R4,R4,4.5,7,9.2,2.9
SKU-3104-LH,Важіль a_shaped LH (R4),SKU-3104-RH,LH,a_shaped,True,48.6,27.2,14.9,5.76,19.7,20.68,R4,R4,5.9,9,51.8,186.1
SKU-3104-RH,Важіль a_shaped RH (R4),SKU-3104-LH,RH,a_shaped,True,48.6,27.2,14.9,5.76,19.7,20.68,R4,R4,6.1,10,57.6,206.8
SKU-3105-LH,Важіль heavy_integral LH (R4),SKU-3105-RH,LH,heavy_integral,True,76.8,17.7,15.6,7.17,21.21,22.27,R4,R4,3.3,5,35.9,111.3
SKU-3105-RH,Важіль heavy_integral RH (R4),SKU-3105-LH,RH,heavy_integral,True,76.8,17.7,15.6,7.17,21.21,22.27,R4,R4,3.2,5,35.9,111.3
SKU-3106-LH,Важіль curved LH (R4),SKU-3106-RH,LH,curved,False,29.8,14.1,8.4,2.11,3.53,1.48,R4,R4,4.6,7,14.8,10.4
SKU-3106-RH,Важіль curved RH (R4),SKU-3106-LH,RH,curved,False,29.8,14.1,8.4,2.11,3.53,1.48,R4,R4,4.4,7,14.8,10.4
SKU-3107-LH,Важіль a_shaped LH (R4),SKU-3107-RH,LH,a_shaped,False,41.3,32.8,11.3,4.79,15.31,7.96,R4,R4,5.9,9,43.1,71.6
SKU-3107-RH,Важіль a_shaped RH (R4),SKU-3107-LH,RH,a_shaped,False,41.3,32.8,11.3,4.79,15.31,7.96,R4,R4,6.1,10,47.9,79.6
SKU-3108-LH,Важіль trailing LH (R4),SKU-3108-RH,LH,trailing,False,68.8,10.8,7.0,4.17,5.2,1.98,R4,R4,4.1,7,29.2,13.9
SKU-3108-RH,Важіль trailing RH (R4),SKU-3108-LH,RH,trailing,False,68.8,10.8,7.0,4.17,5.2,1.98,R4,R4,4.1,7,29.2,13.9
SKU-3109-LH,Важіль a_shaped LH (R4),SKU-3109-RH,LH,a_shaped,False,41.1,27.6,10.5,4.68,11.91,6.19,R4,R4,3.4,6,28.1,37.1
SKU-3109-RH,Важіль a_shaped RH (R4),SKU-3109-LH,RH,a_shaped,False,41.1,27.6,10.5,4.68,11.91,6.19,R4,R4,3.6,6,28.1,37.1
SKU-3110-LH,Важіль straight_link LH (R4),SKU-3110-RH,LH,straight_link,False,28.0,6.1,5.5,0.64,0.94,0.26,R4,R4,4.5,7,4.5,1.8
SKU-3110-RH,Важіль straight_link RH (R4),SKU-3110-LH,RH,straight_link,False,28.0,6.1,5.5,0.64,0.94,0.26,R4,R4,4.4,7,4.5,1.8
SKU-3111-LH,Важіль a_shaped LH (R4),SKU-3111-RH,LH,a_shaped,False,37.9,40.1,10.5,5.6,15.96,8.3,R4,R4,5.1,8,44.8,66.4
SKU-3111-RH,Важіль a_shaped RH (R4),SKU-3111-LH,RH,a_shaped,False,37.9,40.1,10.5,5.6,15.96,8.3,R4,R4,5.0,8,44.8,66.4
SKU-3112-LH,Важіль straight_link LH (R4),SKU-3112-RH,LH,straight_link,False,30.9,6.5,4.4,0.58,0.88,0.25,R4,R4,6.3,10,5.8,2.5
SKU-3112-RH,Важіль straight_link RH (R4),SKU-3112-LH,RH,straight_link,False,30.9,6.5,4.4,0.58,0.88,0.25,R4,R4,6.2,10,5.8,2.5
SKU-3113-LH,Важіль curved LH (R4),SKU-3113-RH,LH,curved,False,36.1,15.3,9.1,1.8,5.03,2.11,R4,R4,7.0,11,19.8,23.2
SKU-3113-RH,Важіль curved RH (R4),SKU-3113-LH,RH,curved,False,36.1,15.3,9.1,1.8,5.03,2.11,R4,R4,6.9,11,19.8,23.2
SKU-3114-LH,Важіль trailing LH (R4),SKU-3114-RH,LH,trailing,False,56.2,8.0,7.6,3.43,3.42,1.3,R4,R4,4.6,7,24.0,9.1
SKU-3114-RH,Важіль trailing RH (R4),SKU-3114-LH,RH,trailing,False,56.2,8.0,7.6,3.43,3.42,1.3,R4,R4,4.6,7,24.0,9.1
SKU-3115-LH,Важіль curved LH (R4),SKU-3115-RH,LH,curved,True,33.2,19.1,8.3,2.77,5.26,5.52,R4,R4,5.3,8,22.2,44.2
SKU-3115-RH,Важіль curved RH (R4),SKU-3115-LH,RH,curved,True,33.2,19.1,8.3,2.77,5.26,5.52,R4,R4,4.9,8,22.2,44.2
SKU-3116-LH,Важіль curved LH (R4),SKU-3116-RH,LH,curved,False,27.5,11.9,7.3,1.88,2.39,1.0,R4,R4,7.1,11,20.7,11.0
SKU-3116-RH,Важіль curved RH (R4),SKU-3116-LH,RH,curved,False,27.5,11.9,7.3,1.88,2.39,1.0,R4,R4,6.8,11,20.7,11.0
SKU-3117-LH,Важіль curved LH (R4),SKU-3117-RH,LH,curved,False,34.5,19.8,8.8,1.6,6.01,2.52,R4,R4,6.2,10,16.0,25.2
SKU-3117-RH,Важіль curved RH (R4),SKU-3117-LH,RH,curved,False,34.5,19.8,8.8,1.6,6.01,2.52,R4,R4,6.1,10,16.0,25.2
SKU-3118-LH,Важіль curved LH (R4),SKU-3118-RH,LH,curved,False,40.5,16.3,8.6,3.39,5.68,2.39,R4,R4,4.1,7,23.7,16.7
SKU-3118-RH,Важіль curved RH (R4),SKU-3118-LH,RH,curved,False,40.5,16.3,8.6,3.39,5.68,2.39,R4,R4,4.1,7,23.7,16.7
SKU-3119-LH,Важіль curved LH (R4),SKU-3119-RH,LH,curved,False,37.9,11.3,10.9,2.92,4.67,1.96,R4,R4,6.2,10,29.2,19.6
SKU-3119-RH,Важіль curved RH (R4),SKU-3119-LH,RH,curved,False,37.9,11.3,10.9,2.92,4.67,1.96,R4,R4,6.4,10,29.2,19.6
SKU-3120-LH,Важіль straight_link LH (R4),SKU-3120-RH,LH,straight_link,False,25.6,6.3,6.9,0.77,1.11,0.31,R4,R4,6.2,10,7.7,3.1
SKU-3120-RH,Важіль straight_link RH (R4),SKU-3120-LH,RH,straight_link,False,25.6,6.3,6.9,0.77,1.11,0.31,R4,R4,6.3,10,7.7,3.1
SKU-3121-LH,Важіль curved LH (R4),SKU-3121-RH,LH,curved,True,31.8,14.6,9.8,2.78,4.55,4.78,R4,R4,4.8,8,22.2,38.2
SKU-3121-RH,Важіль curved RH (R4),SKU-3121-LH,RH,curved,True,31.8,14.6,9.8,2.78,4.55,4.78,R4,R4,4.6,7,19.5,33.5
SKU-3122-LH,Важіль straight_link LH (R4),SKU-3122-RH,LH,straight_link,False,26.8,6.2,6.7,0.8,1.11,0.31,R4,R4,6.0,9,7.2,2.8
SKU-3122-RH,Важіль straight_link RH (R4),SKU-3122-LH,RH,straight_link,False,26.8,6.2,6.7,0.8,1.11,0.31,R4,R4,6.1,10,8.0,3.1
SKU-3123-LH,Важіль curved LH (R4),SKU-3123-RH,LH,curved,False,34.8,17.2,11.0,1.96,6.58,2.76,R4,R4,5.0,8,15.7,22.1
SKU-3123-RH,Важіль curved RH (R4),SKU-3123-LH,RH,curved,False,34.8,17.2,11.0,1.96,6.58,2.76,R4,R4,5.1,8,15.7,22.1
SKU-3124-LH,Важіль trailing LH (R4),SKU-3124-RH,LH,trailing,False,53.2,8.9,6.3,2.48,2.98,1.13,R4,R4,4.1,7,17.4,7.9
SKU-3124-RH,Важіль trailing RH (R4),SKU-3124-LH,RH,trailing,False,53.2,8.9,6.3,2.48,2.98,1.13,R4,R4,4.5,7,17.4,7.9
SKU-3125-LH,Важіль heavy_integral LH (R4),SKU-3125-RH,LH,heavy_integral,False,76.1,20.2,17.2,8.28,26.44,17.98,R4,R4,5.3,8,66.2,143.8
SKU-3125-RH,Важіль heavy_integral RH (R4),SKU-3125-LH,RH,heavy_integral,False,76.1,20.2,17.2,8.28,26.44,17.98,R4,R4,5.4,9,74.5,161.8
SKU-3126-LH,Важіль straight_link LH (R4),SKU-3126-RH,LH,straight_link,False,21.8,4.5,6.1,0.89,0.6,0.17,R4,R4,3.4,6,5.3,1.0
SKU-3126-RH,Важіль straight_link RH (R4),SKU-3126-LH,RH,straight_link,False,21.8,4.5,6.1,0.89,0.6,0.17,R4,R4,3.4,6,5.3,1.0
SKU-3127-LH,Важіль a_shaped LH (R4),SKU-3127-RH,LH,a_shaped,False,37.2,31.6,13.6,5.67,15.99,8.31,R4,R4,4.3,7,39.7,58.2
SKU-3127-RH,Важіль a_shaped RH (R4),SKU-3127-LH,RH,a_shaped,False,37.2,31.6,13.6,5.67,15.99,8.31,R4,R4,4.2,7,39.7,58.2
SKU-3128-LH,Важіль curved LH (R4),SKU-3128-RH,LH,curved,False,41.6,21.4,7.2,1.85,6.41,2.69,R4,R4,4.1,7,13.0,18.8
SKU-3128-RH,Важіль curved RH (R4),SKU-3128-LH,RH,curved,False,41.6,21.4,7.2,1.85,6.41,2.69,R4,R4,4.1,7,13.0,18.8
SKU-3129-LH,Важіль a_shaped LH (R4),SKU-3129-RH,LH,a_shaped,False,51.1,39.9,11.1,5.41,22.63,11.77,R4,R4,3.0,5,27.1,58.8
SKU-3129-RH,Важіль a_shaped RH (R4),SKU-3129-LH,RH,a_shaped,False,51.1,39.9,11.1,5.41,22.63,11.77,R4,R4,2.9,5,27.1,58.8
SKU-3130-LH,Важіль heavy_integral LH (R4),SKU-3130-RH,LH,heavy_integral,False,54.7,24.7,15.1,7.19,20.4,13.87,R4,R4,3.7,6,43.1,83.2
SKU-3130-RH,Важіль heavy_integral RH (R4),SKU-3130-LH,RH,heavy_integral,False,54.7,24.7,15.1,7.19,20.4,13.87,R4,R4,3.7,6,43.1,83.2
SKU-3131-LH,Важіль straight_link LH (R4),SKU-3131-RH,LH,straight_link,False,22.9,6.1,5.1,1.4,0.71,0.2,R4,R4,6.1,10,14.0,2.0
SKU-3131-RH,Важіль straight_link RH (R4),SKU-3131-LH,RH,straight_link,False,22.9,6.1,5.1,1.4,0.71,0.2,R4,R4,6.0,9,12.6,1.8
SKU-3132-LH,Важіль straight_link LH (R4),SKU-3132-RH,LH,straight_link,False,22.8,4.1,5.4,1.33,0.5,0.14,R4,R4,5.3,8,10.6,1.1
SKU-3132-RH,Важіль straight_link RH (R4),SKU-3132-LH,RH,straight_link,False,22.8,4.1,5.4,1.33,0.5,0.14,R4,R4,5.7,9,12.0,1.3
SKU-3133-LH,Важіль straight_link LH (R4),SKU-3133-RH,LH,straight_link,False,21.4,5.0,6.0,0.94,0.64,0.18,R4,R4,5.1,8,7.5,1.4
SKU-3133-RH,Важіль straight_link RH (R4),SKU-3133-LH,RH,straight_link,False,21.4,5.0,6.0,0.94,0.64,0.18,R4,R4,4.9,8,7.5,1.4
SKU-3134-LH,Важіль straight_link LH (R4),SKU-3134-RH,LH,straight_link,False,20.5,6.7,6.3,1.08,0.87,0.24,R4,R4,5.0,8,8.6,1.9
SKU-3134-RH,Важіль straight_link RH (R4),SKU-3134-LH,RH,straight_link,False,20.5,6.7,6.3,1.08,0.87,0.24,R4,R4,4.8,8,8.6,1.9
SKU-3135-LH,Важіль curved LH (R4),SKU-3135-RH,LH,curved,False,26.9,11.8,8.5,2.93,2.7,1.13,R4,R4,3.4,6,17.6,6.8
SKU-3135-RH,Важіль curved RH (R4),SKU-3135-LH,RH,curved,False,26.9,11.8,8.5,2.93,2.7,1.13,R4,R4,3.4,6,17.6,6.8
SKU-3136-LH,Важіль a_shaped LH (R4),SKU-3136-RH,LH,a_shaped,False,43.7,37.9,9.6,5.18,15.9,8.27,R4,R4,6.9,11,57.0,91.0
SKU-3136-RH,Важіль a_shaped RH (R4),SKU-3136-LH,RH,a_shaped,False,43.7,37.9,9.6,5.18,15.9,8.27,R4,R4,6.9,11,57.0,91.0
SKU-3137-LH,Важіль trailing LH (R4),SKU-3137-RH,LH,trailing,False,58.0,7.5,6.8,2.76,2.96,1.12,R4,R4,4.5,7,19.3,7.8
SKU-3137-RH,Важіль trailing RH (R4),SKU-3137-LH,RH,trailing,False,58.0,7.5,6.8,2.76,2.96,1.12,R4,R4,4.6,7,19.3,7.8
SKU-3138-LH,Важіль trailing LH (R4),SKU-3138-RH,LH,trailing,False,73.2,6.2,5.2,3.76,2.36,0.9,R4,R4,5.2,8,30.1,7.2
SKU-3138-RH,Важіль trailing RH (R4),SKU-3138-LH,RH,trailing,False,73.2,6.2,5.2,3.76,2.36,0.9,R4,R4,4.9,8,30.1,7.2
SKU-3139-LH,Важіль trailing LH (R4),SKU-3139-RH,LH,trailing,False,68.6,10.3,8.7,3.15,6.15,2.34,R4,R4,5.3,8,25.2,18.7
SKU-3139-RH,Важіль trailing RH (R4),SKU-3139-LH,RH,trailing,False,68.6,10.3,8.7,3.15,6.15,2.34,R4,R4,5.2,8,25.2,18.7
SKU-3140-LH,Важіль trailing LH (R4),SKU-3140-RH,LH,trailing,False,75.5,9.9,8.6,2.56,6.43,2.44,R4,R4,5.2,8,20.5,19.5
SKU-3140-RH,Важіль trailing RH (R4),SKU-3140-LH,RH,trailing,False,75.5,9.9,8.6,2.56,6.43,2.44,R4,R4,4.9,8,20.5,19.5
SKU-3141-LH,Важіль curved LH (R4),SKU-3141-RH,LH,curved,False,28.9,19.7,8.7,1.95,4.95,2.08,R4,R4,5.0,8,15.6,16.6
SKU-3141-RH,Важіль curved RH (R4),SKU-3141-LH,RH,curved,False,28.9,19.7,8.7,1.95,4.95,2.08,R4,R4,4.9,8,15.6,16.6
SKU-3142-LH,Важіль heavy_integral LH (R4),SKU-3142-RH,LH,heavy_integral,False,78.8,21.2,14.0,6.47,23.39,15.91,R4,R4,6.5,10,64.7,159.1
SKU-3142-RH,Важіль heavy_integral RH (R4),SKU-3142-LH,RH,heavy_integral,False,78.8,21.2,14.0,6.47,23.39,15.91,R4,R4,6.7,11,71.2,175.0
SKU-3143-LH,Важіль straight_link LH (R4),SKU-3143-RH,LH,straight_link,False,21.0,5.8,4.8,1.16,0.58,0.16,R4,R4,5.4,9,10.4,1.4
SKU-3143-RH,Важіль straight_link RH (R4),SKU-3143-LH,RH,straight_link,False,21.0,5.8,4.8,1.16,0.58,0.16,R4,R4,5.4,9,10.4,1.4
SKU-3144-LH,Важіль curved LH (R4),SKU-3144-RH,LH,curved,False,37.6,16.6,7.3,2.77,4.56,1.92,R4,R4,6.6,10,27.7,19.2
SKU-3144-RH,Важіль curved RH (R4),SKU-3144-LH,RH,curved,False,37.6,16.6,7.3,2.77,4.56,1.92,R4,R4,6.5,10,27.7,19.2
SKU-3145-LH,Важіль a_shaped LH (R4),SKU-3145-RH,LH,a_shaped,False,43.0,27.2,11.0,5.18,12.87,6.69,R4,R4,5.3,8,41.4,53.5
SKU-3145-RH,Важіль a_shaped RH (R4),SKU-3145-LH,RH,a_shaped,False,43.0,27.2,11.0,5.18,12.87,6.69,R4,R4,5.4,9,46.6,60.2
SKU-3146-LH,Важіль curved LH (R4),SKU-3146-RH,LH,curved,False,41.3,17.0,5.3,3.34,3.72,1.56,R4,R4,5.7,9,30.1,14.0
SKU-3146-RH,Важіль curved RH (R4),SKU-3146-LH,RH,curved,False,41.3,17.0,5.3,3.34,3.72,1.56,R4,R4,5.7,9,30.1,14.0
SKU-3147-LH,Важіль a_shaped LH (R4),SKU-3147-RH,LH,a_shaped,False,38.7,26.7,14.2,5.33,14.67,7.63,R4,R4,6.0,9,48.0,68.7
SKU-3147-RH,Важіль a_shaped RH (R4),SKU-3147-LH,RH,a_shaped,False,38.7,26.7,14.2,5.33,14.67,7.63,R4,R4,5.9,9,48.0,68.7
SKU-3148-LH,Важіль a_shaped LH (R4),SKU-3148-RH,LH,a_shaped,False,51.5,33.0,14.6,5.91,24.81,12.9,R4,R4,3.3,5,29.6,64.5
SKU-3148-RH,Важіль a_shaped RH (R4),SKU-3148-LH,RH,a_shaped,False,51.5,33.0,14.6,5.91,24.81,12.9,R4,R4,3.3,5,29.6,64.5
SKU-3149-LH,Важіль straight_link LH (R4),SKU-3149-RH,LH,straight_link,False,23.2,6.0,4.0,0.73,0.56,0.16,R4,R4,3.3,5,3.6,0.8
SKU-3149-RH,Важіль straight_link RH (R4),SKU-3149-LH,RH,straight_link,False,23.2,6.0,4.0,0.73,0.56,0.16,R4,R4,3.3,5,3.6,0.8
SKU-3150-LH,Важіль trailing LH (R4),SKU-3150-RH,LH,trailing,False,65.7,7.0,5.5,3.17,2.53,0.96,R4,R4,3.3,5,15.8,4.8
SKU-3150-RH,Важіль trailing RH (R4),SKU-3150-LH,RH,trailing,False,65.7,7.0,5.5,3.17,2.53,0.96,R4,R4,3.2,5,15.8,4.8
SKU-3151-LH,Важіль curved LH (R4),SKU-3151-RH,LH,curved,False,34.8,17.1,5.2,2.63,3.09,1.3,R4,R4,6.5,10,26.3,13.0
SKU-3151-RH,Важіль curved RH (R4),SKU-3151-LH,RH,curved,False,34.8,17.1,5.2,2.63,3.09,1.3,R4,R4,6.2,10,26.3,13.0
SKU-3152-LH,Важіль straight_link LH (R4),SKU-3152-RH,LH,straight_link,False,27.4,4.1,7.0,1.31,0.79,0.22,R4,R4,6.6,10,13.1,2.2
SKU-3152-RH,Важіль straight_link RH (R4),SKU-3152-LH,RH,straight_link,False,27.4,4.1,7.0,1.31,0.79,0.22,R4,R4,6.5,10,13.1,2.2
SKU-3153-LH,Важіль straight_link LH (R4),SKU-3153-RH,LH,straight_link,False,27.5,6.8,6.3,0.73,1.18,0.33,R4,R4,4.6,7,5.1,2.3
SKU-3153-RH,Важіль straight_link RH (R4),SKU-3153-LH,RH,straight_link,False,27.5,6.8,6.3,0.73,1.18,0.33,R4,R4,4.3,7,5.1,2.3
SKU-3154-LH,Важіль straight_link LH (R4),SKU-3154-RH,LH,straight_link,False,31.4,6.5,7.5,1.09,1.53,0.43,R4,R4,3.2,5,5.5,2.1
SKU-3154-RH,Важіль straight_link RH (R4),SKU-3154-LH,RH,straight_link,False,31.4,6.5,7.5,1.09,1.53,0.43,R4,R4,3.1,5,5.5,2.1
SKU-3155-LH,Важіль curved LH (R4),SKU-3155-RH,LH,curved,False,31.0,13.2,7.6,2.28,3.11,1.31,R4,R4,5.7,9,20.5,11.8
SKU-3155-RH,Важіль curved RH (R4),SKU-3155-LH,RH,curved,False,31.0,13.2,7.6,2.28,3.11,1.31,R4,R4,5.4,9,20.5,11.8
SKU-3156-LH,Важіль trailing LH (R4),SKU-3156-RH,LH,trailing,False,69.3,9.4,8.6,2.13,5.6,2.13,R4,R4,6.4,10,21.3,21.3
SKU-3156-RH,Важіль trailing RH (R4),SKU-3156-LH,RH,trailing,False,69.3,9.4,8.6,2.13,5.6,2.13,R4,R4,6.5,10,21.3,21.3
SKU-3157-LH,Важіль a_shaped LH (R4),SKU-3157-RH,LH,a_shaped,False,42.9,29.6,9.0,5.21,11.43,5.94,R4,R4,6.4,10,52.1,59.4
SKU-3157-RH,Важіль a_shaped RH (R4),SKU-3157-LH,RH,a_shaped,False,42.9,29.6,9.0,5.21,11.43,5.94,R4,R4,6.3,10,52.1,59.4
SKU-3158-LH,Важіль curved LH (R4),SKU-3158-RH,LH,curved,False,32.8,21.7,8.4,2.06,5.98,2.51,R4,R4,4.0,6,12.4,15.1
SKU-3158-RH,Важіль curved RH (R4),SKU-3158-LH,RH,curved,False,32.8,21.7,8.4,2.06,5.98,2.51,R4,R4,3.9,6,12.4,15.1
SKU-3159-LH,Важіль a_shaped LH (R4),SKU-3159-RH,LH,a_shaped,True,49.3,37.3,12.3,3.82,22.62,23.75,R4,R4,4.6,7,26.7,166.2
SKU-3159-RH,Важіль a_shaped RH (R4),SKU-3159-LH,RH,a_shaped,True,49.3,37.3,12.3,3.82,22.62,23.75,R4,R4,4.6,7,26.7,166.2
SKU-3160-LH,Важіль straight_link LH (R4),SKU-3160-RH,LH,straight_link,False,20.2,5.6,5.2,1.08,0.59,0.17,R4,R4,6.8,11,11.9,1.9
SKU-3160-RH,Важіль straight_link RH (R4),SKU-3160-LH,RH,straight_link,False,20.2,5.6,5.2,1.08,0.59,0.17,R4,R4,6.6,10,10.8,1.7
SKU-3161-LH,Важіль curved LH (R4),SKU-3161-RH,LH,curved,False,26.6,21.4,9.0,3.3,5.12,2.15,R4,R4,3.7,6,19.8,12.9
SKU-3161-RH,Важіль curved RH (R4),SKU-3161-LH,RH,curved,False,26.6,21.4,9.0,3.3,5.12,2.15,R4,R4,3.8,6,19.8,12.9
SKU-3162-LH,Важіль straight_link LH (R4),SKU-3162-RH,LH,straight_link,False,22.6,7.4,6.9,1.06,1.15,0.32,R4,R4,3.7,6,6.4,1.9
SKU-3162-RH,Важіль straight_link RH (R4),SKU-3162-LH,RH,straight_link,False,22.6,7.4,6.9,1.06,1.15,0.32,R4,R4,3.7,6,6.4,1.9
SKU-3163-LH,Важіль straight_link LH (R4),SKU-3163-RH,LH,straight_link,False,30.9,4.6,4.9,0.46,0.7,0.2,R4,R4,6.2,10,4.6,2.0
SKU-3163-RH,Важіль straight_link RH (R4),SKU-3163-LH,RH,straight_link,False,30.9,4.6,4.9,0.46,0.7,0.2,R4,R4,6.1,10,4.6,2.0
SKU-3164-LH,Важіль a_shaped LH (R4),SKU-3164-RH,LH,a_shaped,False,36.6,28.7,10.6,4.39,11.13,5.79,R4,R4,4.2,7,30.7,40.5
SKU-3164-RH,Важіль a_shaped RH (R4),SKU-3164-LH,RH,a_shaped,False,36.6,28.7,10.6,4.39,11.13,5.79,R4,R4,4.0,6,26.3,34.7
SKU-3165-LH,Важіль a_shaped LH (R4),SKU-3165-RH,LH,a_shaped,False,36.6,31.8,10.8,4.2,12.57,6.54,R4,R4,3.6,6,25.2,39.2
SKU-3165-RH,Важіль a_shaped RH (R4),SKU-3165-LH,RH,a_shaped,False,36.6,31.8,10.8,4.2,12.57,6.54,R4,R4,3.6,6,25.2,39.2
SKU-3166-LH,Важіль curved LH (R4),SKU-3166-RH,LH,curved,True,31.6,21.5,5.5,2.76,3.74,3.93,R4,R4,7.2,11,30.4,43.2
SKU-3166-RH,Важіль curved RH (R4),SKU-3166-LH,RH,curved,True,31.6,21.5,5.5,2.76,3.74,3.93,R4,R4,6.9,11,30.4,43.2
SKU-3167-LH,Важіль straight_link LH (R4),SKU-3167-RH,LH,straight_link,False,20.8,7.1,7.2,1.01,1.06,0.3,R4,R4,6.2,10,10.1,3.0
SKU-3167-RH,Важіль straight_link RH (R4),SKU-3167-LH,RH,straight_link,False,20.8,7.1,7.2,1.01,1.06,0.3,R4,R4,6.1,10,10.1,3.0
SKU-3168-LH,Важіль straight_link LH (R4),SKU-3168-RH,LH,straight_link,False,27.6,5.9,4.8,1.14,0.78,0.22,R4,R4,4.8,8,9.1,1.8
SKU-3168-RH,Важіль straight_link RH (R4),SKU-3168-LH,RH,straight_link,False,27.6,5.9,4.8,1.14,0.78,0.22,R4,R4,5.0,8,9.1,1.8
SKU-3169-LH,Важіль heavy_integral LH (R4),SKU-3169-RH,LH,heavy_integral,False,80.0,17.7,15.2,7.25,21.52,14.63,R4,R4,6.4,10,72.5,146.3
SKU-3169-RH,Важіль heavy_integral RH (R4),SKU-3169-LH,RH,heavy_integral,False,80.0,17.7,15.2,7.25,21.52,14.63,R4,R4,6.7,11,79.8,160.9
SKU-3170-LH,Важіль a_shaped LH (R4),SKU-3170-RH,LH,a_shaped,False,41.7,41.3,13.8,4.54,23.77,12.36,R4,R4,3.0,5,22.7,61.8
SKU-3170-RH,Важіль a_shaped RH (R4),SKU-3170-LH,RH,a_shaped,False,41.7,41.3,13.8,4.54,23.77,12.36,R4,R4,3.0,5,22.7,61.8
SKU-3171-LH,Важіль curved LH (R4),SKU-3171-RH,LH,curved,False,41.5,10.8,7.8,2.59,3.5,1.47,R4,R4,3.3,5,12.9,7.3
SKU-3171-RH,Важіль curved RH (R4),SKU-3171-LH,RH,curved,False,41.5,10.8,7.8,2.59,3.5,1.47,R4,R4,3.3,5,12.9,7.3
SKU-3172-LH,Важіль straight_link LH (R4),SKU-3172-RH,LH,straight_link,False,27.3,6.5,4.5,1.21,0.8,0.22,R4,R4,5.9,9,10.9,2.0
SKU-3172-RH,Важіль straight_link RH (R4),SKU-3172-LH,RH,straight_link,False,27.3,6.5,4.5,1.21,0.8,0.22,R4,R4,5.7,9,10.9,2.0
SKU-3173-LH,Важіль heavy_integral LH (R4),SKU-3173-RH,LH,heavy_integral,False,77.7,20.4,13.0,10.21,20.61,14.01,R4,R4,6.1,10,102.1,140.1
SKU-3173-RH,Важіль heavy_integral RH (R4),SKU-3173-LH,RH,heavy_integral,False,77.7,20.4,13.0,10.21,20.61,14.01,R4,R4,6.0,9,91.9,126.1
SKU-3174-LH,Важіль trailing LH (R4),SKU-3174-RH,LH,trailing,False,55.0,7.5,8.9,2.77,3.67,1.39,R4,R4,3.4,6,16.6,8.3
SKU-3174-RH,Важіль trailing RH (R4),SKU-3174-LH,RH,trailing,False,55.0,7.5,8.9,2.77,3.67,1.39,R4,R4,3.4,6,16.6,8.3
SKU-3175-LH,Важіль heavy_integral LH (R4),SKU-3175-RH,LH,heavy_integral,False,59.5,20.7,10.2,9.59,12.56,8.54,R4,R4,4.4,7,67.1,59.8
SKU-3175-RH,Важіль heavy_integral RH (R4),SKU-3175-LH,RH,heavy_integral,False,59.5,20.7,10.2,9.59,12.56,8.54,R4,R4,4.4,7,67.1,59.8
SKU-3176-LH,Важіль curved LH (R4),SKU-3176-RH,LH,curved,False,31.2,16.2,7.7,2.21,3.89,1.63,R4,R4,6.4,10,22.1,16.3
SKU-3176-RH,Важіль curved RH (R4),SKU-3176-LH,RH,curved,False,31.2,16.2,7.7,2.21,3.89,1.63,R4,R4,6.6,10,22.1,16.3
SKU-3177-LH,Важіль a_shaped LH (R4),SKU-3177-RH,LH,a_shaped,False,38.3,41.6,11.7,5.23,18.64,9.69,R4,R4,5.0,8,41.8,77.5
SKU-3177-RH,Важіль a_shaped RH (R4),SKU-3177-LH,RH,a_shaped,False,38.3,41.6,11.7,5.23,18.64,9.69,R4,R4,5.2,8,41.8,77.5
SKU-3178-LH,Важіль a_shaped LH (R4),SKU-3178-RH,LH,a_shaped,False,45.2,35.1,14.3,5.28,22.69,11.8,R4,R4,3.6,6,31.7,70.8
SKU-3178-RH,Важіль a_shaped RH (R4),SKU-3178-LH,RH,a_shaped,False,45.2,35.1,14.3,5.28,22.69,11.8,R4,R4,3.4,6,31.7,70.8
SKU-3179-LH,Важіль trailing LH (R4),SKU-3179-RH,LH,trailing,False,52.8,8.6,5.3,3.09,2.41,0.92,R4,R4,6.9,11,34.0,10.1
SKU-3179-RH,Важіль trailing RH (R4),SKU-3179-LH,RH,trailing,False,52.8,8.6,5.3,3.09,2.41,0.92,R4,R4,6.5,10,30.9,9.2
SKU-3180-LH,Важіль straight_link LH (R4),SKU-3180-RH,LH,straight_link,False,27.4,7.1,4.1,1.21,0.8,0.22,R4,R4,5.3,8,9.7,1.8
SKU-3180-RH,Важіль straight_link RH (R4),SKU-3180-LH,RH,straight_link,False,27.4,7.1,4.1,1.21,0.8,0.22,R4,R4,5.4,9,10.9,2.0
